language,license,rightsHolder,datasetID,institutionCode,datasetName,taxonID,acceptedNameUsageID,originalNameUsageID,scientificName,acceptedNameUsage,originalNameUsage,kingdom,phylum,class,order,family,genus,nomenclaturalCode,taxonomicStatus
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:4e4eb11ae0175f816ca4f9de5a72aef5,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Massylaea figarolae (Rensch, 1928)","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:6eaa26a0b9cedb9e47250701ab897b30,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Massylaea lampedusae (P. Hesse, 1920)","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:58729a5b80df5599abb145ee18361c20,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix linusae Calcara, 1846","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:f313d306445619a191716abcf0056f7a,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix linusiana Benoit, 1857","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:a3aa4ad7f3e74d1252fdfb709107265f,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix minuta Issel, 1880","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:11f07d95d1bc1b7dfae4365937133ccc,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Massylaea pantensis (Sacchi, 1955)","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:4ebbe23547411a84f84eac858f891504,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix vermiculata var. pelagosana Stossich, 1877","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:55cac15dadb59d2351647b412d9908b4,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Massylaea protovermiculata (Trechmann, 1938)","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:9e89151bd60b4607ac39fba785118511,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix (Eobania) vermiculata sarcostomopsis Bofill & Aguilar-Amat, 1924","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:fc62c3184faff156ab052fde632babd5,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix vermiculata var. solidior Monterosato, 1892","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:4826cade0a0b78dff741050fd919a3df,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix thalassina A. & J.B. Villa, 1841","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:220875ef16cfe3cd2839e93679d1bd61,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix subangulata Issel, 1868","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:14a36afa819f97427db1656cb2b0bc71,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Massylaea umbilicata (Castriota, 1899)","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:c6dafaa0b5ca2b7b464cddf6c90f677b,alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049,alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165,"Helix vermiculata var. usticensis Monterosato, 1892","Massylaea vermiculata (O.F. Müller, 1774)","Helix vermiculata O.F. Müller, 1774",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Helicidae Rafinesque, 1815","Massylaea Möllendorff, 1898",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix servilis Shuttleworth, 1852","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:1b1abaa6d817ae5e1b7ec3eafec36fc2,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix caputspinulae Reeve, 1852","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:7212354238cd4046569064a5d7b3f8ca,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Paralaoma raoulensis Iredale, 1913","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:0437d4a02a4eebd0ce95a6a6b3549f58,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix micropleuros J. Paget, 1854","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:a36598859ac8e1ac3458e5937a9e97fa,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix conspecta Bland, 1865","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:34809317e461ff68163fafb1446a80c9,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Punctum conspectum (Bland, 1865)","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:693a8b00e56de78790e2775b6225e4bd,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix pusilla Lowe, 1831","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:6b4eb00ec802a21d53ac22ef0f148179,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Toltecia pusilla (Lowe, 1831)","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:4cb36d881db714065eff0ceacb2c2733,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix elachia Bourguignat, 1865","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:0439d9b82434e84502625ed669dde976,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix hypocrita Dohrn, 1849","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:d27c7040e1681b812021e260daca54aa,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix poupillieri Bourguignat, 1864","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:f2436016c9ee54e86049fd2a89622f44,alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8,alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b,"Helix tenuicostata L. Pfeiffer, 1846","Paralaoma servilis (Shuttleworth, 1852)","Helix servilis Shuttleworth, 1852",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Punctidae Morse, 1864","Paralaoma Iredale, 1913",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:bbfc826c73188dd8ea8aed53f9357717,alien-mollusca-checklist:taxon:2318917247314d7cb642d294b393df34,alien-mollusca-checklist:taxon:bbfc826c73188dd8ea8aed53f9357717,"Helix striatella Rang, 1831","Striosubulina striatella (Rang, 1831)","Helix striatella Rang, 1831",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Subulinidae P. Fischer & Crosse, 1877","Striosubulina Thiele, 1933",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:e73ed4ade974c6f638e16e17360f47d8,alien-mollusca-checklist:taxon:2318917247314d7cb642d294b393df34,alien-mollusca-checklist:taxon:bbfc826c73188dd8ea8aed53f9357717,"Subulina grandis Madge, 1938","Striosubulina striatella (Rang, 1831)","Helix striatella Rang, 1831",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Subulinidae P. Fischer & Crosse, 1877","Striosubulina Thiele, 1933",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:ad0da940452dc24ae1a34dce0eaf56d5,alien-mollusca-checklist:taxon:2318917247314d7cb642d294b393df34,alien-mollusca-checklist:taxon:bbfc826c73188dd8ea8aed53f9357717,"Achatina petrensis Morelet, 1866","Striosubulina striatella (Rang, 1831)","Helix striatella Rang, 1831",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Subulinidae P. Fischer & Crosse, 1877","Striosubulina Thiele, 1933",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:23258d1d3a2a87ce16298acd193609bd,alien-mollusca-checklist:taxon:975a02ad362135b36d24c691aa7a83d9,alien-mollusca-checklist:taxon:23258d1d3a2a87ce16298acd193609bd,"Amalia budapestensis Hazay, 1880","Tandonia budapestensis (Hazay, 1880)","Amalia budapestensis Hazay, 1880",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:dd72b03a6e9f2e025577a0453a2b94bc,alien-mollusca-checklist:taxon:975a02ad362135b36d24c691aa7a83d9,alien-mollusca-checklist:taxon:23258d1d3a2a87ce16298acd193609bd,"Amalia cibiniensis M. von Kimakowicz, 1884","Tandonia budapestensis (Hazay, 1880)","Amalia budapestensis Hazay, 1880",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:c72afe015777a9983aa08154cf3c4d60,alien-mollusca-checklist:taxon:975a02ad362135b36d24c691aa7a83d9,alien-mollusca-checklist:taxon:23258d1d3a2a87ce16298acd193609bd,"Limax gracilis Leydig, 1876","Tandonia budapestensis (Hazay, 1880)","Amalia budapestensis Hazay, 1880",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:cce7dbcdfa17cadaec33f8a949fb494d,alien-mollusca-checklist:taxon:975a02ad362135b36d24c691aa7a83d9,alien-mollusca-checklist:taxon:23258d1d3a2a87ce16298acd193609bd,"Milax valachicus Grossu & Lupu, 1961","Tandonia budapestensis (Hazay, 1880)","Amalia budapestensis Hazay, 1880",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Limax sowerbyi A. Férussac, 1823","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:70eaa388d64b315a8eca9ebd9e96c859,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Limax agrillaceus Gassies, 1856","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:6b07e9bd0799b9e9be9005a345bec522,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Milax barbarus J. Mabille, 1869","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:f0765ed2f640de28fa37cd056e8a5c4c,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Limax carinatus Risso, 1826","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:b578560adbf4bbbdb7a6e0cd2d99133b,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia carinata var. casertana Lessona & Pollonera, 1882","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:97efd92ab198f07e2a06246bfadd985d,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Milax collingei P. Hesse, 1926","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:4606aeb22d0db93e43f3dbac6e66a574,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Limax etruscus Issel, 1868","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
en,http://creativecommons.org/publicdomain/zero/1.0/,Royal Belgian Institute of Natural Sciences,"",RBINS,Registry of introduced terrestrial molluscs in Belgium,alien-mollusca-checklist:taxon:bd21e6d1ca6419ab8d7e2795165b0448,alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8,alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d,"Amalia fulva Paulucci, 1879","Tandonia sowerbyi (A. Férussac, 1823)","Limax sowerbyi A. Férussac, 1823",Animalia,Mollusca,"Gastropoda Cuvier, 1795","Stylommatophora A. Schmidt, 1855","Milacidae Ellis, 1926","Tandonia Lessona & Pollonera, 1882",ICZN,synonym
