language	license	rightsHolder	datasetID	institutionCode	datasetName	taxonID	acceptedNameUsageID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	genus	taxonRank	nomenclaturalCode	taxonomicStatus	taxonRemarks
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:24dc67905d751dcc9aa1a657275b7342	alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3	Testacella pascali Massot, 1870	Testacella haliotidea Draparnaud, 1801	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Testacellidae Gray, 1840	Testacella Lamarck, 1801	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:2dd2a701628a3e59f11180f352846feb	alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3	Testacella servaini Massot, 1870	Testacella haliotidea Draparnaud, 1801	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Testacellidae Gray, 1840	Testacella Lamarck, 1801	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:56a8a9b3b9b5b0d54fa277391e882f89	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix pisana O.F. Mûller, 1774	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:e841d5d4bf70ba9dc014087d50a88622	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix albella Linnaeus, 1758	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:9482b0d36761804f9b0853a50fcdd984	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Theba altispira Paiva, 1867	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:36db32f2271bac54cea5939a031e993c	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix pisana var. aegusina Monterosato, 1892	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:e06bc71f211d24630fc9862c339ba9dd	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix pisana var. byzantina Roth, 1839	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a84006129bc0ed50b6bca23727a66d78	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix calcarea L. Pfeiffer,1849	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:5c5fbe4b0519fb6324985ae4dc71f9ec	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Theba grandis T. Cockerell, 1921	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:12e97ea89e81681a07ee5033ec942a64	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Theba pisana guardiae S.H.F. Jaeckel, 1952	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	subspecies	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:14a2b6648937c94e854ca202ac03d152	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix petholata Olivi, 1792	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:de76da6395df28f1b07cea33d30bbe8b	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix pisana var. rosalba Monterosato, 1892	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a67b3de0379389ee47e58c9890379fda	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix pisana var. sertum Monterosato, 1892	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:00ea819dc4a277fa9604587244ddd2ed	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix pisana var. spirolineata Monterosato, 1892	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:bdb72b633d84f0afd23a8a999da12d2d	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix pisana var. subconica Monterosato, 1892	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:065324b11138314ab87330b332104deb	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Theba taylori T. Cockerell, 1922	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6cd133ee54820be357632efd2368f106	alien-mollusca-checklist:taxon:06528ea561737233003ecad5dab869a5	Helix arietina Rossmässler, 1846	Theba pisana (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Theba Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:0c8b047d01dced03b9221ee88e72b038	alien-mollusca-checklist:taxon:f69a72778a63eaf4bc975b7683fc8cab	Helix elegans Gmelin, 1791	Trochoidea elegans (Gmelin, 1791)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Hygromiidae Tryon, 1866	Trochoidea T. Brown, 1827	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6839a1d56a9beba56218a018d2eb14fc	alien-mollusca-checklist:taxon:f69a72778a63eaf4bc975b7683fc8cab	Helix scitula De Cristofori & Jan, 1832	Trochoidea elegans (Gmelin, 1791)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Hygromiidae Tryon, 1866	Trochoidea T. Brown, 1827	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a3cd8082726027b35865b71ebb7fda7b	alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad	Helix detrita O.F. Müller, 1774	Zebrina detrita (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Enidae B.B. Woodward, 1903	Zebrina Held, 1838	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:feb7a6d72d61cadc78cbed3cd013f237	alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad	Buliminus cilicicus Kobelt, 1901	Zebrina detrita (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Enidae B.B. Woodward, 1903	Zebrina Held, 1838	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:f8d4a7aafdd5d003b441a23874844242	alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad	Bulimus inflatus Kobelt, 1877	Zebrina detrita (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Enidae B.B. Woodward, 1903	Zebrina Held, 1838	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:5d791a35a1014839531555b5fc932346	alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad	Bulimus radiatus Bruguière, 1789	Zebrina detrita (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Enidae B.B. Woodward, 1903	Zebrina Held, 1838	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:fb3f6fbeeb0bd5138f8d928bfa98a9f9	alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad	Zebrina sallake Fehér & Erőss, 2009	Zebrina detrita (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Enidae B.B. Woodward, 1903	Zebrina Held, 1838	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:5e1e3cc0a6f157ee3a1896aa14b5ede4	alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad	Helix sepium Gmelin, 1791	Zebrina detrita (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Enidae B.B. Woodward, 1903	Zebrina Held, 1838	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:fbe07e68c8bbcd07f1f5b85c23044b47	alien-mollusca-checklist:taxon:691d816e96b0f17eb16385bf9ecf03ad	Bulimus tumidus Mousson, 1859	Zebrina detrita (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Enidae B.B. Woodward, 1903	Zebrina Held, 1838	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:5c1cb3a70612613c74792391e6c44c05	alien-mollusca-checklist:taxon:6d29214a267467f07437d66a1cdfbcc3	Helix arborea Say, 1817	Zonitoides arboreus (Say, 1817)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Gastrodontidae Tryon, 1866	Zonitoides Lehmann, 1862	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:315e456f6924e5636f776907e64b5427	alien-mollusca-checklist:taxon:6d29214a267467f07437d66a1cdfbcc3	Zonitoides azoricus Riedel, 1964	Zonitoides arboreus (Say, 1817)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Gastrodontidae Tryon, 1866	Zonitoides Lehmann, 1862	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:e804cd0c16bae7d35b1006b7e8fead66	alien-mollusca-checklist:taxon:6d29214a267467f07437d66a1cdfbcc3	Helix lyndhurstensis Cox, 1868	Zonitoides arboreus (Say, 1817)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Gastrodontidae Tryon, 1866	Zonitoides Lehmann, 1862	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a421301a32a424cf168da1a1910708ad	alien-mollusca-checklist:taxon:6d29214a267467f07437d66a1cdfbcc3	Hyalinia (Polita) roseni Lindholm, 1911	Zonitoides arboreus (Say, 1817)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Gastrodontidae Tryon, 1866	Zonitoides Lehmann, 1862	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:ff522b215ef12171402dc763b8dece86	alien-mollusca-checklist:taxon:6d29214a267467f07437d66a1cdfbcc3	Hyalinia (Polita) roseni forma subrosea Lindholm, 1911	Zonitoides arboreus (Say, 1817)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Gastrodontidae Tryon, 1866	Zonitoides Lehmann, 1862	forma	ICZN	heterotypicSynonym	""
